id,label
5797,2
5798,2
5799,4
5800,4
5801,6
5802,3
5803,3
5804,6
5805,3
5806,0
5807,5
5808,4
5809,1
5810,3
5811,2
5812,6
5813,3
5814,3
5815,6
5816,3
5817,6
5818,3
5819,3
5820,3
5821,0
5822,2
5823,5
5824,3
5825,0
5826,4
5827,3
5828,6
5829,4
5830,3
5831,6
5832,2
5833,3
5834,6
5835,3
5836,6
5837,2
5838,3
5839,4
5840,3
5841,6
5842,2
5843,3
5844,3
5845,3
5846,2
5847,3
5848,5
5849,3
5850,4
5851,2
5852,2
5853,6
5854,6
5855,3
5856,5
5857,3
5858,3
5859,5
5860,0
5861,6
5862,6
5863,3
5864,2
5865,3
5866,4
5867,4
5868,0
5869,6
5870,0
5871,6
5872,0
5873,6
5874,4
5875,2
5876,2
5877,6
5878,0
5879,3
5880,0
5881,2
5882,3
5883,0
5884,6
5885,4
5886,0
5887,6
5888,4
5889,6
5890,3
5891,3
5892,0
5893,3
5894,0
5895,3
5896,5
5897,5
5898,3
5899,4
5900,0
5901,6
5902,5
5903,6
5904,5
5905,0
5906,0
5907,1
5908,3
5909,6
5910,4
5911,0
5912,3
5913,6
5914,0
5915,4
5916,4
5917,0
5918,2
5919,0
5920,4
5921,2
5922,3
5923,0
5924,4
5925,4
5926,5
5927,6
5928,3
5929,6
5930,3
5931,0
5932,5
5933,6
5934,4
5935,3
5936,0
5937,6
5938,5
5939,5
5940,4
5941,3
5942,6
5943,4
5944,2
5945,3
5946,5
5947,3
5948,0
5949,3
5950,2
5951,2
5952,0
5953,3
5954,6
5955,4
5956,3
5957,0
5958,0
5959,6
5960,4
5961,6
5962,6
5963,4
5964,6
5965,5
5966,2
5967,3
5968,4
5969,4
5970,6
5971,5
5972,6
5973,2
5974,3
5975,3
5976,2
5977,6
5978,1
5979,5
5980,4
5981,3
5982,6
5983,6
5984,0
5985,3
5986,4
5987,3
5988,0
5989,0
5990,6
5991,0
5992,5
5993,3
5994,5
5995,0
5996,4
5997,5
5998,4
5999,6
6000,3
6001,5
6002,5
6003,3
6004,6
6005,0
6006,0
6007,4
6008,2
6009,5
6010,6
6011,3
6012,4
6013,0
6014,2
6015,3
6016,5
6017,3
6018,6
6019,1
6020,4
6021,2
6022,1
6023,4
6024,5
6025,5
6026,4
6027,3
6028,0
6029,5
6030,6
6031,0
6032,6
6033,3
6034,5
6035,0
6036,6
6037,3
6038,3
6039,4
6040,2
6041,2
6042,2
6043,4
6044,3
6045,5
6046,5
6047,6
6048,5
6049,2
6050,3
6051,3
6052,3
6053,2
6054,6
6055,6
6056,3
6057,3
6058,5
6059,5
6060,4
6061,4
6062,6
6063,3
6064,2
6065,0
6066,4
6067,3
6068,5
6069,6
6070,2
6071,1
6072,6
6073,6
6074,6
6075,6
6076,4
6077,3
6078,5
6079,2
6080,2
6081,0
6082,3
6083,3
6084,4
6085,5
6086,4
6087,0
6088,0
6089,2
6090,6
6091,5
6092,6
6093,0
6094,4
6095,6
6096,2
6097,4
6098,6
6099,5
6100,0
6101,4
6102,5
6103,3
6104,5
6105,6
6106,6
6107,5
6108,5
6109,2
6110,0
6111,2
6112,2
6113,3
6114,4
6115,0
6116,3
6117,4
6118,4
6119,0
6120,3
6121,4
6122,5
6123,2
6124,3
6125,6
6126,1
6127,4
6128,3
6129,6
6130,4
6131,3
6132,3
6133,6
6134,2
6135,5
6136,3
6137,6
6138,3
6139,0
6140,3
6141,6
6142,6
6143,0
6144,2
6145,2
6146,0
6147,4
6148,3
6149,3
6150,2
6151,0
6152,3
6153,3
6154,4
6155,3
6156,4
6157,4
6158,3
6159,6
6160,3
6161,6
6162,6
6163,5
6164,6
6165,3
6166,6
6167,2
6168,3
6169,5
6170,2
6171,3
6172,6
6173,3
6174,3
6175,3
6176,3
6177,2
6178,2
6179,3
6180,2
6181,2
6182,0
6183,2
6184,5
6185,3
6186,4
6187,3
6188,2
6189,5
6190,3
6191,3
6192,6
6193,2
6194,6
6195,5
6196,0
6197,2
6198,4
6199,2
6200,3
6201,2
6202,6
6203,4
6204,6
6205,3
6206,6
6207,3
6208,4
6209,5
6210,4
6211,3
6212,3
6213,3
6214,5
6215,6
6216,2
6217,5
6218,3
6219,3
6220,2
6221,4
6222,4
6223,6
6224,5
6225,3
6226,3
6227,5
6228,2
6229,2
6230,5
6231,3
6232,3
6233,4
6234,6
6235,0
6236,2
6237,4
6238,2
6239,0
6240,0
6241,4
6242,3
6243,3
6244,6
6245,0
6246,2
6247,5
6248,5
6249,1
6250,5
6251,0
6252,3
6253,2
6254,6
6255,4
6256,3
6257,6
6258,0
6259,2
6260,4
6261,0
6262,3
6263,3
6264,4
6265,5
6266,3
6267,5
6268,2
6269,2
6270,6
6271,4
6272,0
6273,4
6274,4
6275,5
6276,3
6277,5
6278,6
6279,3
6280,0
6281,5
6282,5
6283,0
6284,6
6285,0
6286,6
6287,2
6288,0
6289,2
6290,3
6291,6
6292,4
6293,5
6294,6
6295,6
6296,2
6297,4
6298,3
6299,0
6300,0
6301,5
6302,2
6303,0
6304,3
6305,0
6306,1
6307,2
6308,6
6309,4
6310,0
6311,0
6312,5
6313,4
6314,4
6315,6
6316,3
6317,2
6318,6
6319,0
6320,6
6321,2
6322,6
6323,5
6324,0
6325,5
6326,4
6327,6
6328,6
6329,2
6330,0
6331,0
6332,2
6333,3
6334,4
6335,2
6336,0
6337,2
6338,3
6339,3
6340,5
6341,3
6342,3
6343,0
6344,6
6345,3
6346,2
6347,0
6348,2
6349,4
6350,6
6351,5
6352,4
6353,6
6354,5
6355,4
6356,3
6357,4
6358,3
6359,4
6360,4
6361,6
6362,4
6363,3
6364,0
6365,3
6366,3
6367,5
6368,4
6369,6
6370,2
6371,0
6372,3
6373,0
6374,5
6375,4
6376,6
6377,3
6378,5
6379,4
6380,3
6381,0
6382,4
6383,5
6384,0
6385,5
6386,5
6387,3
6388,5
6389,6
6390,6
6391,0
6392,3
6393,4
6394,3
6395,0
6396,6
6397,6
6398,5
6399,6
6400,3
6401,4
6402,2
6403,6
6404,6
6405,6
6406,6
6407,4
6408,3
6409,5
6410,1
6411,3
6412,0
6413,4
6414,2
6415,3
6416,3
6417,4
6418,6
6419,0
6420,0
6421,5
6422,2
6423,5
6424,0
6425,2
6426,5
6427,0
6428,4
6429,5
6430,3
6431,3
6432,3
6433,2
6434,3
6435,3
6436,0
6437,1
6438,3
6439,2
6440,4
6441,5
6442,2
6443,6
6444,3
6445,5
6446,6
6447,3
6448,6
6449,3
6450,3
6451,2
6452,6
6453,0
6454,3
6455,5
6456,3
6457,4
6458,2
6459,6
6460,2
6461,0
6462,3
6463,3
6464,4
6465,5
6466,5
6467,2
6468,3
6469,0
6470,2
6471,3
6472,3
6473,2
6474,2
6475,0
6476,6
6477,2
6478,4
6479,5
6480,4
6481,0
6482,6
6483,4
6484,2
6485,4
6486,4
6487,6
6488,6
6489,4
6490,3
6491,3
6492,5
6493,2
6494,3
6495,4
6496,4
6497,6
6498,2
6499,6
6500,3
6501,6
6502,5
6503,5
6504,3
6505,2
6506,5
6507,2
6508,3
6509,6
6510,5
6511,6
6512,5
6513,6
6514,4
6515,3
6516,3
6517,6
6518,5
6519,0
6520,6
6521,0
6522,4
6523,2
6524,3
6525,6
6526,2
6527,0
6528,5
6529,5
6530,3
6531,6
6532,4
6533,3
6534,4
6535,5
6536,4
6537,4
6538,5
6539,4
6540,5
6541,4
6542,5
6543,2
6544,3
6545,4
6546,3
6547,3
6548,0
6549,3
6550,6
6551,3
6552,4
6553,6
6554,2
6555,5
6556,3
6557,4
6558,4
6559,6
6560,3
6561,0
6562,6
6563,0
6564,0
6565,5
6566,4
6567,2
6568,3
6569,5
6570,4
6571,3
6572,4
6573,4
6574,3
6575,4
6576,5
6577,4
6578,3
6579,5
6580,2
6581,4
6582,3
6583,0
6584,3
6585,3
6586,3
6587,1
6588,0
6589,6
6590,3
6591,6
6592,3
6593,4
6594,0
6595,3
6596,5
6597,6
6598,3
6599,3
6600,6
6601,3
6602,6
6603,3
6604,0
6605,4
6606,6
6607,5
6608,6
6609,4
6610,2
6611,6
6612,3
6613,2
6614,2
6615,3
6616,3
6617,0
6618,3
6619,3
6620,6
6621,4
6622,0
6623,3
6624,5
6625,2
6626,3
6627,0
6628,2
6629,2
6630,3
6631,3
6632,5
6633,3
6634,3
6635,6
6636,0
6637,3
6638,3
6639,4
6640,2
6641,4
6642,0
6643,0
6644,2
6645,5
6646,2
6647,6
6648,2
6649,3
6650,6
6651,2
6652,3
6653,4
6654,2
6655,3
6656,6
6657,3
6658,3
6659,0
6660,0
6661,4
6662,3
6663,3
6664,3
6665,6
6666,0
6667,2
6668,6
6669,6
6670,2
6671,6
6672,3
6673,2
6674,6
6675,5
6676,5
6677,6
6678,5
6679,5
6680,3
6681,5
6682,1
6683,6
6684,6
6685,2
6686,6
6687,2
6688,0
6689,6
6690,6
6691,6
6692,6
6693,2
6694,4
6695,3
6696,6
6697,2
6698,0
6699,6
6700,3
6701,4
6702,6
6703,3
6704,5
6705,3
6706,2
6707,6
6708,4
6709,6
6710,3
6711,3
6712,3
6713,3
6714,4
6715,3
6716,0
6717,3
6718,4
6719,3
6720,4
6721,2
6722,3
6723,6
6724,2
6725,2
6726,3
6727,2
6728,4
6729,4
6730,2
6731,3
6732,5
6733,6
6734,3
6735,4
6736,5
6737,4
6738,6
6739,0
6740,0
6741,4
6742,6
6743,3
6744,2
6745,5
6746,0
6747,5
6748,2
6749,2
6750,3
6751,3
6752,2
6753,3
6754,0
6755,4
6756,5
6757,2
6758,0
6759,5
6760,0
6761,0
6762,2
6763,4
6764,3
6765,6
6766,2
6767,2
6768,5
6769,4
6770,0
6771,2
6772,3
6773,0
6774,2
6775,6
6776,2
6777,0
6778,5
6779,4
6780,0
6781,2
6782,4
6783,6
6784,0
6785,3
6786,4
6787,3
6788,3
6789,5
6790,3
6791,6
6792,3
6793,0
6794,6
6795,5
6796,5
6797,4
6798,6
6799,6
6800,4
6801,4
6802,5
6803,4
6804,0
6805,0
6806,4
6807,4
6808,3
6809,6
6810,3
6811,2
6812,5
6813,0
6814,0
6815,5
6816,2
6817,6
6818,4
6819,3
6820,3
6821,3
6822,5
6823,6
6824,3
6825,4
6826,3
6827,2
6828,4
6829,2
6830,4
6831,5
6832,6
6833,4
6834,6
6835,6
6836,3
6837,4
6838,3
6839,2
6840,3
6841,4
6842,4
6843,2
6844,5
6845,4
6846,6
6847,4
6848,4
6849,2
6850,5
6851,0
6852,4
6853,5
6854,4
6855,3
6856,3
6857,6
6858,2
6859,5
6860,0
6861,5
6862,6
6863,3
6864,4
6865,2
6866,4
6867,6
6868,4
6869,3
6870,2
6871,6
6872,3
6873,3
6874,4
6875,3
6876,2
6877,5
6878,2
6879,3
6880,0
6881,6
6882,4
6883,5
6884,6
6885,4
6886,6
6887,4
6888,0
6889,3
6890,6
6891,6
6892,0
6893,2
6894,3
6895,5
6896,2
6897,6
6898,0
6899,6
6900,2
6901,4
6902,2
6903,2
6904,6
6905,2
6906,4
6907,5
6908,2
6909,2
6910,0
6911,4
6912,2
6913,3
6914,3
6915,0
6916,3
6917,6
6918,2
6919,3
6920,2
6921,3
6922,6
6923,3
6924,2
6925,3
6926,3
6927,5
6928,4
6929,4
6930,6
6931,6
6932,0
6933,3
6934,2
6935,3
6936,4
6937,6
6938,2
6939,4
6940,0
6941,6
6942,3
6943,4
6944,3
6945,6
6946,2
6947,3
6948,4
6949,2
6950,4
6951,3
6952,5
6953,5
6954,4
6955,3
6956,2
6957,5
6958,2
6959,0
6960,6
6961,3
6962,6
6963,3
6964,6
6965,4
6966,4
6967,6
6968,3
6969,0
6970,6
6971,6
6972,0
6973,3
6974,2
6975,5
6976,4
6977,4
6978,3
6979,5
6980,4
6981,3
6982,6
6983,6
6984,3
6985,0
6986,5
6987,4
6988,5
6989,3
6990,4
6991,0
6992,3
6993,6
6994,4
6995,0
6996,6
6997,2
6998,2
6999,4
7000,2
7001,6
7002,4
7003,5
7004,6
7005,4
7006,3
7007,0
7008,2
7009,3
7010,6
7011,6
7012,3
7013,0
7014,0
7015,3
7016,0
7017,2
7018,4
7019,2
7020,4
7021,3
7022,4
7023,4
7024,2
7025,0
7026,6
7027,4
7028,6
7029,5
7030,3
7031,6
7032,4
7033,4
7034,6
7035,2
7036,0
7037,6
7038,3
7039,0
7040,3
7041,5
7042,2
7043,2
7044,6
7045,3
7046,6
7047,4
7048,5
7049,3
7050,3
7051,3
7052,6
7053,3
7054,3
7055,3
7056,6
7057,4
7058,2
7059,4
7060,2
7061,3
7062,3
7063,5
7064,0
7065,4
7066,6
7067,5
7068,2
7069,2
7070,6
7071,2
7072,6
7073,3
7074,4
7075,6
7076,5
7077,1
7078,3
7079,6
7080,6
7081,5
7082,4
7083,3
7084,4
7085,3
7086,0
7087,4
7088,0
7089,0
7090,0
7091,1
7092,3
7093,6
7094,3
7095,3
7096,0
7097,5
7098,6
7099,2
7100,6
7101,3
7102,6
7103,4
7104,6
7105,3
7106,0
7107,3
7108,0
7109,4
7110,4
7111,0
7112,2
7113,4
7114,4
7115,3
7116,6
7117,2
7118,5
7119,2
7120,5
7121,4
7122,2
7123,2
7124,5
7125,2
7126,2
7127,3
7128,3
7129,0
7130,3
7131,0
7132,2
7133,5
7134,3
7135,0
7136,6
7137,0
7138,2
7139,4
7140,0
7141,3
7142,6
7143,4
7144,6
7145,5
7146,4
7147,2
7148,5
7149,5
7150,0
7151,3
7152,3
7153,3
7154,5
7155,4
7156,3
7157,3
7158,3
7159,4
7160,3
7161,0
7162,2
7163,5
7164,6
7165,5
7166,5
7167,3
7168,2
7169,6
7170,4
7171,5
7172,6
7173,6
7174,0
7175,6
7176,3
7177,4
