TestDataID,Rating
45085,3.99942
45086,4.03604
45087,4.13628
45088,4.29011
45089,4.49486
45090,4.03933
45091,4.15894
45092,4.4616
45093,4.31626
45094,3.60067
45095,3.37906
45096,3.98323
45097,4.13892
45098,4.12397
45099,3.23975
45100,3.59941
45101,3.24701
45102,3.51505
45103,3.07659
45104,3.1367
45105,3.68619
45106,3.78696
45107,4.18616
45108,3.49054
45109,3.20545
45110,3.20094
45111,3.24879
45112,3.50403
45113,3.7502
45114,3.67405
45115,3.78109
45116,4.26482
45117,4.14333
45118,4.3595
45119,4.37337
45120,4.43608
45121,3.60005
45122,4.00032
45123,3.80333
45124,4.41151
45125,3.99505
45126,4.2732
45127,4.31449
45128,4.65557
45129,3.41545
45130,3.42553
45131,4.09774
45132,2.57849
45133,2.77315
45134,4.26727
45135,4.42506
45136,4.53715
45137,4.25375
45138,2.76254
45139,4.31725
45140,4.22179
45141,3.39
45142,4.21116
45143,4.27122
45144,3.55112
45145,4.62233
45146,3.01902
45147,3.99138
45148,4.61127
45149,4.14677
45150,3.93525
45151,4.18156
45152,4.05925
45153,3.27977
45154,4.56268
45155,3.07695
45156,4.95134
45157,4.52361
45158,3.35681
45159,2.64772
45160,3.37983
45161,3.14658
45162,2.71494
45163,2.33169
45164,2.77231
45165,3.25569
45166,4.07859
45167,2.56791
45168,3.68443
45169,2.11952
45170,2.71491
45171,2.51145
45172,3.09358
45173,2.77851
45174,3.7988
45175,3.16766
45176,2.89939
45177,2.85601
45178,3.2499
45179,2.93037
45180,2.99533
45181,2.98714
45182,3.86682
45183,3.26235
45184,3.13866
45185,2.76723
45186,3.51453
45187,3.4183
45188,2.66193
45189,1.84579
45190,3.51923
45191,4.354
45192,4.53402
45193,4.05196
45194,4.25666
45195,3.30294
45196,3.93907
45197,3.49185
45198,3.63243
45199,3.58085
45200,2.29478
45201,4.21896
45202,3.83899
45203,3.82401
45204,4.22102
45205,3.55292
45206,4.10252
45207,4.27861
45208,4.56262
45209,4.69456
45210,4.36158
45211,4.24407
45212,2.71002
45213,4.48997
45214,4.66237
45215,2.82346
45216,4.38021
45217,4.11417
45218,4.25835
45219,2.14985
45220,4.09094
45221,2.51616
45222,3.75222
45223,3.53817
45224,4.07753
45225,3.60865
45226,3.83529
45227,3.74373
45228,4.23323
45229,4.83933
45230,3.52119
45231,4.62561
45232,3.56538
45233,4.09196
45234,3.5744
45235,3.60886
45236,4.21568
45237,3.83597
45238,3.80738
45239,4.10055
45240,3.47962
45241,4.02895
45242,3.90923
45243,4.14393
45244,4.2746
45245,4.60231
45246,4.43019
45247,3.8138
45248,4.04161
45249,3.84712
45250,3.87358
45251,3.98895
45252,3.95877
45253,2.8301
45254,3.67884
45255,3.42088
45256,4.20637
45257,4.56275
45258,3.24352
45259,3.60696
45260,4.55222
45261,3.27596
45262,3.62463
45263,4.15958
45264,4.67887
45265,3.85533
45266,3.71306
45267,2.98678
45268,4.08266
45269,3.62675
45270,4.57798
45271,4.29885
45272,3.49422
45273,3.45192
45274,2.27811
45275,4.37011
45276,4.76513
45277,2.54171
45278,2.88352
45279,3.5523
45280,3.49258
45281,3.89946
45282,4.10544
45283,2.32598
45284,3.82615
45285,3.36773
45286,3.25214
45287,2.64243
45288,3.98796
45289,3.5539
45290,3.21689
45291,2.93487
45292,3.23272
45293,4.0529
45294,3.72928
45295,3.21685
45296,3.82434
45297,3.00282
45298,3.91554
45299,3.18682
45300,2.46814
45301,3.52236
45302,3.63796
45303,3.33511
45304,3.91805
45305,3.36678
45306,3.04756
45307,4.22253
45308,3.42255
45309,3.06347
45310,4.18683
45311,2.93921
45312,3.70237
45313,2.94024
45314,3.24343
45315,3.67997
45316,3.71082
45317,2.43191
45318,2.96752
45319,4.07113
45320,3.32502
45321,4.11058
45322,3.35038
45323,4.56737
45324,2.58744
45325,3.95424
45326,3.85916
45327,3.3498
45328,3.75843
45329,3.2639
45330,3.01858
45331,3.29884
45332,3.52559
45333,3.49723
45334,4.47734
45335,3.19643
45336,3.67094
45337,3.30329
45338,4.90796
45339,3.33982
45340,4.06856
45341,3.92411
45342,3.1911
45343,3.91055
45344,2.90454
45345,3.19963
45346,3.54075
45347,4.04533
45348,2.91476
45349,3.8989
45350,2.92349
45351,3.07787
45352,2.98001
45353,2.9169
45354,3.53207
45355,3.54895
45356,3.37669
45357,3.5419
45358,2.15822
45359,3.37359
45360,3.83186
45361,3.84172
45362,3.62162
45363,2.96769
45364,3.73215
45365,4.34731
45366,2.67875
45367,3.56383
45368,4.07016
45369,4.2035
45370,4.5862
45371,4.47518
45372,4.80436
45373,4.47858
45374,4.0726
45375,4.35104
45376,4.22002
45377,4.16602
45378,4.62486
45379,3.44734
45380,4.41251
45381,4.03601
45382,4.19113
45383,4.42997
45384,4.27855
45385,4.15318
45386,3.88553
45387,3.79533
45388,3.98124
45389,4.29102
45390,3.82457
45391,4.2179
45392,4.00293
45393,3.4898
45394,4.51253
45395,4.08167
45396,4.34504
45397,3.94952
45398,3.87524
45399,4.2934
45400,3.25981
45401,4.06505
45402,3.42212
45403,4.40258
45404,3.57481
45405,4.65786
45406,4.36554
45407,4.41303
45408,4.66518
45409,4.81535
45410,3.85813
45411,4.07226
45412,3.772
45413,3.7725
45414,4.59777
45415,4.34002
45416,4.13406
45417,4.93571
45418,3.28019
45419,4.19326
45420,4.28486
45421,4.48669
45422,3.31225
45423,4.21842
45424,4.41525
45425,4.28397
45426,3.84795
45427,4.4201
45428,4.02145
45429,4.61045
45430,4.72274
45431,4.56832
45432,2.71254
45433,3.93212
45434,3.01219
45435,3.39655
45436,3.84845
45437,4.2256
45438,4.38793
45439,3.43782
45440,4.55936
45441,4.01512
45442,4.24159
45443,4.14218
45444,4.0081
45445,3.54098
45446,4.67931
45447,4.5865
45448,4.48018
45449,4.2362
45450,4.43474
45451,4.21841
45452,3.06371
45453,3.88529
45454,3.76005
45455,3.67804
45456,4.30179
45457,4.42258
45458,2.58116
45459,3.66362
45460,3.41731
45461,3.14009
45462,2.89316
45463,3.13877
45464,2.71686
45465,2.41396
45466,3.25478
45467,2.75933
45468,3.22898
45469,2.66409
45470,3.76205
45471,2.99116
45472,3.30528
45473,4.21188
45474,2.96231
45475,2.99297
45476,3.5928
45477,4.6097
45478,4.48619
45479,3.7166
45480,4.36579
45481,4.064
45482,3.58073
45483,3.1751
45484,3.83004
45485,3.14537
45486,3.75842
45487,4.61743
45488,2.64856
45489,3.89982
45490,3.49401
45491,4.50174
45492,4.26101
45493,3.74731
45494,4.38938
45495,4.43874
45496,4.15298
45497,4.40966
45498,4.08101
45499,4.33523
45500,4.75359
45501,3.95096
45502,3.46001
45503,2.91451
45504,4.19391
45505,4.39274
45506,4.61949
45507,4.15852
45508,4.85213
45509,4.31006
45510,4.35302
45511,4.32886
45512,3.92305
45513,3.36372
45514,4.2502
45515,4.50931
45516,4.20279
45517,4.48043
45518,4.37736
45519,4.47309
45520,4.03504
45521,4.01146
45522,4.07419
45523,4.36504
45524,4.39236
45525,4.9497
45526,3.59152
45527,3.22178
45528,2.91078
45529,3.79163
45530,2.89533
45531,3.53464
45532,4.3936
45533,4.31259
45534,4.91128
45535,4.32201
45536,3.68562
45537,3.88751
45538,4.0672
45539,4.67111
45540,4.60628
45541,3.18901
45542,3.8329
45543,4.46226
45544,3.92389
45545,4.78766
45546,4.91578
45547,4.27707
45548,4.63988
45549,3.91282
45550,4.49328
45551,4.75496
45552,4.36663
45553,4.41916
45554,4.72964
45555,4.89923
45556,4.78064
45557,2.95097
45558,3.64532
45559,3.00225
45560,3.22452
45561,3.08952
45562,2.83163
45563,3.12195
45564,3.55895
45565,3.76585
45566,2.4646
45567,3.87434
45568,2.60359
45569,2.86239
45570,2.9699
45571,3.09434
45572,3.50577
45573,3.79002
45574,3.04258
45575,3.12499
45576,2.49184
45577,1.75479
45578,2.27442
45579,3.8132
45580,3.78926
45581,4.28653
45582,4.409
45583,4.06674
45584,4.05511
45585,4.65263
45586,4.40995
45587,3.28432
45588,4.37463
45589,3.88577
45590,3.28639
45591,4.14447
45592,4.39498
45593,4.45549
45594,4.20817
45595,3.13754
45596,3.51794
45597,3.21349
45598,3.81367
45599,3.70078
45600,3.80721
45601,4.58061
45602,3.64665
45603,3.60477
45604,3.54646
45605,4.52785
45606,4.59203
45607,3.95241
45608,3.43943
45609,3.82839
45610,4.8233
45611,3.86724
45612,3.72487
45613,3.09436
45614,3.9171
45615,4.02664
45616,3.85743
45617,4.50569
45618,4.53753
45619,4.11703
45620,3.95118
45621,4.56165
45622,4.16802
45623,4.20166
45624,3.5955
45625,3.90664
45626,4.5096
45627,3.99248
45628,4.54277
45629,4.15809
45630,3.90822
45631,4.57643
45632,4.36403
45633,4.21995
45634,4.39605
45635,4.62651
45636,3.21531
45637,4.32143
45638,3.69332
45639,3.58887
45640,5.0
45641,4.24583
45642,3.25619
45643,3.89272
45644,3.93651
45645,4.54335
45646,3.78601
45647,4.40726
45648,4.73157
45649,4.32975
45650,3.90364
45651,4.38148
45652,3.17806
45653,4.31445
45654,4.14807
45655,2.84706
45656,3.92966
45657,2.90462
45658,4.2819
45659,3.84773
45660,3.12696
45661,4.1121
45662,3.48732
45663,3.47094
45664,3.24082
45665,4.09618
45666,3.17499
45667,3.74654
45668,3.09561
45669,3.12282
45670,2.46335
45671,3.38893
45672,2.60885
45673,2.55164
45674,2.68132
45675,2.61533
45676,2.56653
45677,2.50667
45678,1.62582
45679,2.24334
45680,2.75836
45681,2.82431
45682,2.27301
45683,2.42792
45684,1.68438
45685,3.25937
45686,3.0956
45687,2.4964
45688,2.17717
45689,2.40368
45690,2.25599
45691,2.04712
45692,3.18299
45693,3.18787
45694,1.61662
45695,2.18986
45696,2.17339
45697,2.0782
45698,2.68474
45699,2.13652
45700,3.2926
45701,3.24139
45702,2.46335
45703,2.4415
45704,3.2489
45705,4.05388
45706,3.1086
45707,2.63763
45708,3.24507
45709,1.37067
45710,3.02498
45711,3.9399
45712,4.23571
45713,3.74568
45714,4.02248
45715,3.74329
45716,3.61322
45717,3.50494
45718,4.34525
45719,4.25323
45720,3.94204
45721,3.87818
45722,2.1856
45723,3.98571
45724,3.15174
45725,4.1704
45726,4.14348
45727,3.97329
45728,3.33486
45729,3.81386
45730,2.78892
45731,2.78927
45732,2.79707
45733,3.7813
45734,2.94249
45735,3.38131
45736,2.60953
45737,2.74706
45738,3.453
45739,4.03538
45740,3.64417
45741,4.355
45742,4.57442
45743,3.91661
45744,3.38308
45745,3.52253
45746,2.2129
45747,3.13234
45748,3.48914
45749,3.9638
45750,3.86535
45751,3.55302
45752,3.47796
45753,3.88984
45754,4.16184
45755,3.86725
45756,3.60382
45757,3.91802
45758,3.30468
45759,3.92058
45760,4.3098
45761,3.23382
45762,3.9992
45763,3.88314
45764,3.85894
45765,3.66929
45766,4.20979
45767,2.17621
45768,3.54086
45769,4.27048
45770,4.04719
45771,3.92957
45772,4.02859
45773,4.25169
45774,2.11626
45775,2.89388
45776,4.39418
45777,3.43245
45778,3.62635
45779,3.65649
45780,3.45801
45781,3.54164
45782,3.43787
45783,3.68017
45784,3.47363
45785,2.97436
45786,4.0047
45787,3.29206
45788,3.65297
45789,3.65151
45790,3.35981
45791,3.69779
45792,3.77925
45793,3.93834
45794,3.63913
45795,2.80185
45796,3.48267
45797,2.25188
45798,3.26494
45799,3.86291
45800,2.61919
45801,4.62338
45802,4.40133
45803,3.50465
45804,3.99979
45805,4.68837
45806,3.9896
45807,3.35299
45808,4.5562
45809,4.04366
45810,3.74857
45811,4.24037
45812,3.37547
45813,3.15985
45814,3.90091
45815,4.34211
45816,4.45771
45817,4.68328
45818,4.38026
45819,4.35543
45820,4.01995
45821,4.27794
45822,4.38125
45823,4.64482
45824,3.81351
45825,3.65111
45826,3.4454
45827,3.73488
45828,3.6611
45829,2.61393
45830,3.84357
45831,2.56791
45832,3.48307
45833,4.20301
45834,3.98302
45835,3.45674
45836,3.6758
45837,3.31781
45838,4.03813
45839,3.47132
45840,2.38264
45841,3.72462
45842,2.90002
45843,3.01741
45844,3.70535
45845,3.90716
45846,1.68401
45847,3.20958
45848,3.08918
45849,3.37178
45850,3.34889
45851,3.54717
45852,3.67013
45853,3.55347
45854,3.79726
45855,3.51875
45856,4.1513
45857,3.5584
45858,3.55836
45859,1.86227
45860,3.44536
45861,4.25924
45862,4.22665
45863,4.37343
45864,3.84448
45865,4.08986
45866,4.47753
45867,3.13987
45868,3.84655
45869,3.77036
45870,3.68184
45871,3.73693
45872,3.61738
45873,2.79232
45874,3.77919
45875,3.70495
45876,3.74857
45877,3.78102
45878,2.36211
45879,3.56656
45880,3.5364
45881,3.42742
45882,3.77837
45883,3.34654
45884,3.69059
45885,3.78753
45886,3.32695
45887,4.23885
45888,3.37135
45889,4.15442
45890,4.08057
45891,2.82772
45892,2.66104
45893,3.5203
45894,4.36003
45895,4.42754
45896,3.75992
45897,4.40356
45898,4.32146
45899,4.02215
45900,4.22878
45901,4.43397
45902,4.59482
45903,3.32442
45904,3.54075
45905,3.64598
45906,4.0025
45907,4.67089
45908,4.6904
45909,3.43157
45910,2.75971
45911,2.75029
45912,4.27455
45913,4.63897
45914,3.56959
45915,4.45186
45916,4.09905
45917,3.79737
45918,4.19614
45919,4.25538
45920,3.39125
45921,3.549
45922,2.63371
45923,3.27082
45924,3.70391
45925,2.73057
45926,4.15284
45927,2.36158
45928,3.26408
45929,3.52407
45930,3.53446
45931,3.38364
45932,3.4332
45933,3.17291
45934,3.70512
45935,3.75009
45936,4.09836
45937,4.55714
45938,3.29489
45939,3.75228
45940,4.00278
45941,3.63313
45942,3.91363
45943,3.58358
45944,3.96427
45945,3.52839
45946,3.34675
45947,1.66479
45948,3.9515
45949,4.16865
45950,4.06468
45951,3.92361
45952,3.76768
45953,2.2256
45954,2.75358
45955,3.36054
45956,3.25945
45957,3.87137
45958,2.95392
45959,3.06727
45960,2.33926
45961,3.16602
45962,3.27471
45963,2.56469
45964,3.28124
45965,2.61194
45966,3.58291
45967,3.66735
45968,2.7347
45969,2.95427
45970,3.24624
45971,3.51818
45972,3.01387
45973,2.69994
45974,2.38459
45975,1.83708
45976,2.93756
45977,3.14449
45978,2.74718
45979,3.21292
45980,3.41356
45981,2.57382
45982,2.13962
45983,2.04012
45984,2.62908
45985,2.12523
45986,3.94551
45987,1.93226
45988,3.51403
45989,3.49523
45990,2.50807
45991,3.76126
45992,3.05682
45993,2.96586
45994,2.70697
45995,3.22044
45996,3.25452
45997,2.61211
45998,2.86363
45999,3.64509
46000,2.96979
46001,3.43256
46002,3.00341
46003,2.94391
46004,3.02466
46005,1.95896
46006,2.22503
46007,2.88347
46008,3.43559
46009,3.09244
46010,1.53197
46011,2.59759
46012,3.28327
46013,1.25252
46014,3.27414
46015,3.57052
46016,2.2545
46017,1.70548
46018,3.35827
46019,1.92325
46020,3.27052
46021,3.18591
46022,3.1026
46023,2.57275
46024,2.9686
46025,3.14843
46026,3.26121
46027,2.65027
46028,2.49217
46029,3.29623
46030,3.29567
46031,2.54944
46032,2.18187
46033,2.86188
46034,3.21559
46035,3.50536
46036,3.24089
46037,2.85695
46038,2.3474
46039,2.03623
46040,3.60405
46041,3.35765
46042,3.0333
46043,3.70277
46044,3.53626
46045,3.88377
46046,3.19434
46047,2.98185
46048,2.96646
46049,3.69826
46050,3.55178
46051,3.83707
46052,3.20304
46053,3.5675
46054,4.17909
46055,3.19966
46056,4.77232
46057,4.13506
46058,3.52311
46059,4.54782
46060,3.29663
46061,3.94824
46062,4.17509
46063,3.64312
46064,3.32386
46065,4.26891
46066,3.50314
46067,4.06591
46068,4.7535
46069,4.52804
46070,4.14288
46071,3.51595
46072,4.68724
46073,3.25129
46074,4.7023
46075,4.20851
46076,3.258
46077,4.44978
46078,4.04613
46079,4.60451
46080,3.84146
46081,4.5719
46082,3.9066
46083,4.56542
46084,4.76055
46085,3.89891
46086,4.7348
46087,4.62464
46088,3.45677
46089,4.55464
46090,4.48256
46091,3.90361
46092,3.38707
46093,3.4769
46094,4.15855
46095,4.47088
46096,4.36702
46097,3.86229
46098,4.16865
46099,4.2578
46100,4.51393
46101,4.46865
46102,4.29933
46103,4.35173
46104,4.06357
46105,3.85329
46106,3.58203
46107,3.90772
46108,4.12805
46109,4.28702
46110,2.48771
46111,4.09081
46112,3.4302
46113,2.79565
46114,3.61394
46115,3.86645
46116,3.60473
46117,3.38709
46118,3.92424
46119,4.41997
46120,3.55984
46121,4.24467
46122,3.93142
46123,3.71385
46124,3.233
46125,3.93134
46126,3.45727
46127,3.87793
46128,4.10196
46129,3.99931
46130,4.05241
46131,1.51494
46132,3.71364
46133,3.58366
46134,3.38009
46135,4.73297
46136,4.51868
46137,3.08757
46138,4.25187
46139,1.78125
46140,2.01001
46141,2.69784
46142,3.45775
46143,3.18022
46144,3.38748
46145,3.06766
46146,3.72721
46147,3.84222
46148,3.76641
46149,3.87697
46150,1.80819
46151,2.99755
46152,3.16658
46153,3.70348
46154,3.20528
46155,4.11678
46156,4.40961
46157,2.93772
46158,3.82402
46159,4.0868
46160,4.91153
46161,3.99463
46162,4.40641
46163,3.78274
46164,4.3031
46165,3.48091
46166,4.05697
46167,3.83413
46168,3.83763
46169,4.19035
46170,3.65241
46171,3.97658
46172,3.77747
46173,4.28019
46174,4.46676
46175,4.5165
46176,4.52646
46177,3.96029
46178,3.67065
46179,4.67465
46180,4.5818
46181,4.62381
46182,4.3849
46183,3.86361
46184,3.74484
46185,3.24913
46186,3.98816
46187,3.44514
46188,2.33516
46189,3.32439
46190,3.42887
46191,3.01801
46192,2.96592
46193,3.86637
46194,2.69807
46195,3.28173
46196,3.51107
46197,1.87741
46198,1.58854
46199,1.13358
46200,4.26437
46201,3.54205
46202,2.89066
46203,2.163
46204,2.98374
46205,1.7571
46206,4.10603
46207,4.33696
46208,3.72713
46209,4.13767
46210,3.28542
46211,3.25704
46212,2.99735
46213,3.68012
46214,4.15114
46215,4.16741
46216,4.80708
46217,4.80673
46218,4.3345
46219,4.39666
46220,2.20651
46221,2.80327
46222,2.75869
46223,3.45431
46224,3.22731
46225,2.03393
46226,2.21207
46227,2.63312
46228,2.29132
46229,3.01406
46230,3.51437
46231,2.49143
46232,2.57462
46233,2.48298
46234,1.98632
46235,2.77097
46236,2.02362
46237,2.90544
46238,2.13426
46239,4.0217
46240,3.23376
46241,3.53011
46242,3.39073
46243,3.26525
46244,3.75829
46245,3.48377
46246,3.1631
46247,1.9891
46248,3.16821
46249,3.21271
46250,3.28971
46251,2.83202
46252,3.80991
46253,3.91591
46254,4.4619
46255,4.41987
46256,4.19356
46257,3.92165
46258,4.28932
46259,4.4599
46260,4.31174
46261,4.54042
46262,4.28791
46263,4.13213
46264,4.1045
46265,4.3758
46266,4.66782
46267,4.76846
46268,3.87812
46269,4.1336
46270,4.00804
46271,4.29643
46272,4.12065
46273,4.1503
46274,4.10153
46275,4.59351
46276,4.41628
46277,4.15923
46278,3.52132
46279,3.26302
46280,4.42766
46281,4.55653
46282,4.51608
46283,4.41619
46284,4.35569
46285,4.09721
46286,4.61793
46287,4.71591
46288,4.25899
46289,3.85935
46290,3.7759
46291,3.74918
46292,4.10178
46293,3.18825
46294,4.14703
46295,2.76708
46296,1.81473
46297,3.53446
46298,2.78569
46299,3.74843
46300,3.47177
46301,4.35943
46302,3.58053
46303,3.18881
46304,3.53743
46305,3.88788
46306,3.64843
46307,3.64635
46308,3.55463
46309,3.3229
46310,4.90419
46311,3.98683
46312,3.06603
46313,3.40201
46314,3.76769
46315,4.01688
46316,1.49863
46317,3.28822
46318,3.39407
46319,3.26131
46320,2.33836
46321,3.76734
46322,3.31463
46323,3.71913
46324,3.69499
46325,3.85066
46326,3.84166
46327,2.76612
46328,2.62357
46329,1.75588
46330,2.92476
46331,2.88241
46332,3.77756
46333,3.31408
46334,2.56824
46335,1.68485
46336,2.60709
46337,3.83228
46338,2.16657
46339,3.54482
46340,2.54968
46341,3.04975
46342,1.11594
46343,2.73865
46344,3.62011
46345,1.44308
46346,2.85155
46347,2.45032
46348,2.48692
46349,3.07578
46350,3.31057
46351,2.75728
46352,3.05601
46353,3.16283
46354,2.82007
46355,2.95015
46356,3.3173
46357,2.4602
46358,2.07303
46359,2.96517
46360,2.43408
46361,2.29279
46362,2.91459
46363,3.07341
46364,2.01821
46365,2.75094
46366,1.67018
46367,3.68207
46368,3.47064
46369,3.50289
46370,2.98904
46371,2.4176
46372,3.53849
46373,3.37278
46374,3.94504
46375,3.73685
46376,2.49538
46377,2.92194
46378,2.60021
46379,3.23513
46380,2.67736
46381,2.88864
46382,2.914
46383,3.60054
46384,4.52622
46385,4.78893
46386,4.65324
46387,4.58565
46388,4.79569
46389,4.48058
46390,4.68254
46391,3.8649
46392,4.09846
46393,4.54537
46394,4.56201
46395,4.5547
46396,4.5986
46397,3.00275
46398,2.31938
46399,3.89367
46400,2.91544
46401,3.39956
46402,2.81373
46403,4.74495
46404,3.76019
46405,4.84181
46406,3.63092
46407,4.33876
46408,3.20703
46409,3.38075
46410,4.84703
46411,3.21376
46412,2.99247
46413,4.30681
46414,3.51409
46415,4.77134
46416,3.80246
46417,3.93743
46418,3.6795
46419,3.4826
46420,4.11355
46421,3.46744
46422,3.99995
46423,3.76491
46424,4.06395
46425,2.46989
46426,3.66855
46427,2.8146
46428,3.09556
46429,3.05442
46430,4.35044
46431,2.76902
46432,3.70473
46433,3.86174
46434,3.84598
46435,2.58691
46436,1.47388
46437,3.656
46438,3.25478
46439,4.0951
46440,2.27383
46441,3.94242
46442,1.57749
46443,3.54171
46444,3.58229
46445,2.85418
46446,3.48209
46447,4.47652
46448,3.83765
46449,1.86877
46450,4.33834
46451,4.57828
46452,4.00167
46453,4.02752
46454,3.80904
46455,3.65931
46456,3.05904
46457,2.75991
46458,2.52256
46459,3.21183
46460,3.80287
46461,3.50732
46462,3.32717
46463,4.30902
46464,4.89099
46465,4.11318
46466,2.83847
46467,3.0118
46468,3.08634
46469,2.05856
46470,3.36186
46471,3.25072
46472,4.29553
46473,4.02168
46474,3.65205
46475,3.16913
46476,3.42712
46477,3.11578
46478,3.13789
46479,2.88724
46480,3.56719
46481,3.21606
46482,3.55255
46483,3.36031
46484,3.68301
46485,2.61908
46486,3.3151
46487,3.13617
46488,3.4877
46489,3.78817
46490,3.95462
46491,2.83706
46492,3.85594
46493,3.1667
46494,3.58714
46495,3.37421
46496,2.87895
46497,2.43751
46498,1.81929
46499,2.71273
46500,3.45785
46501,3.58166
46502,3.41596
46503,2.78793
46504,2.82253
46505,3.14144
46506,3.49809
46507,3.13694
46508,3.69755
46509,3.00347
46510,3.38606
46511,3.21384
46512,2.92732
46513,3.43446
46514,2.6218
46515,3.02066
46516,2.13392
46517,2.06607
46518,3.39065
46519,3.36165
46520,2.99978
46521,3.44643
46522,3.01387
46523,3.46705
46524,3.26006
46525,3.23521
46526,3.74738
46527,3.45139
46528,2.28113
46529,3.39989
46530,3.6715
46531,3.73693
46532,2.99997
46533,3.05461
46534,2.2062
46535,3.06837
46536,4.00036
46537,2.38571
46538,2.8071
46539,3.73464
46540,2.71435
46541,3.13279
46542,3.55609
46543,2.84703
46544,4.01983
46545,3.43768
46546,3.41409
46547,2.29995
46548,2.16256
46549,3.92714
46550,3.16611
46551,3.82313
46552,3.49266
46553,3.15884
46554,3.37916
46555,3.56727
46556,3.90672
46557,3.196
46558,4.10816
46559,3.75313
46560,3.91806
46561,3.49138
46562,4.52482
46563,4.03072
46564,4.43903
46565,4.90601
46566,4.93844
46567,4.52196
46568,4.30471
46569,3.61813
46570,4.35028
46571,3.86378
46572,4.81799
46573,4.81553
46574,4.52843
46575,4.90239
46576,4.32949
46577,3.76045
46578,4.6188
46579,4.09578
46580,3.60231
46581,3.83335
46582,3.51659
46583,4.32608
46584,3.58677
46585,4.94271
46586,4.15809
46587,2.97184
46588,4.26278
46589,4.52673
46590,3.99852
46591,3.78536
46592,4.21686
46593,4.44097
46594,2.79231
46595,4.22679
46596,4.3197
46597,3.74436
46598,3.31496
46599,3.52397
46600,3.03034
46601,2.80658
46602,4.14147
46603,3.8503
46604,3.35052
46605,4.38081
46606,4.00183
46607,4.33828
46608,4.20282
46609,2.79091
46610,3.32019
46611,3.63632
46612,3.69341
46613,3.87614
46614,4.26657
46615,3.66924
46616,3.45276
46617,3.84033
46618,3.57081
46619,4.2242
46620,4.52972
46621,3.54438
46622,4.94353
46623,4.16081
46624,4.45228
46625,4.71684
46626,4.41304
46627,4.10102
46628,4.06998
46629,3.96406
46630,4.20279
46631,4.16808
46632,2.48478
46633,3.05465
46634,3.41498
46635,4.20027
46636,4.4276
46637,3.86719
46638,3.88148
46639,3.19036
46640,4.39345
46641,4.38085
46642,4.47883
46643,3.24982
46644,3.95415
46645,3.66722
46646,4.20079
46647,3.31011
46648,2.95052
46649,3.41646
46650,3.67204
46651,3.62616
46652,3.8093
46653,3.9052
46654,3.52136
46655,3.59246
46656,3.08228
46657,3.35181
46658,4.0633
46659,2.95145
46660,3.69869
46661,2.58629
46662,3.64442
46663,3.88624
46664,4.31596
46665,4.12014
46666,4.26618
46667,3.45544
46668,4.33093
46669,4.34684
46670,3.98814
46671,3.4697
46672,4.09799
46673,3.70052
46674,3.44537
46675,3.51192
46676,3.66913
46677,4.13237
46678,2.55829
46679,3.19604
46680,2.85058
46681,2.24941
46682,2.81477
46683,2.49161
46684,3.3823
46685,2.61678
46686,2.81647
46687,3.64615
46688,2.62342
46689,2.51978
46690,3.34018
46691,3.73634
46692,2.29526
46693,3.44505
46694,3.13282
46695,4.0929
46696,4.41215
46697,4.32351
46698,3.55624
46699,4.42903
46700,4.6784
46701,3.84125
46702,4.46076
46703,4.53243
46704,3.36283
46705,3.28968
46706,3.27294
46707,4.85823
46708,4.23617
46709,4.53986
46710,3.84769
46711,3.73333
46712,1.5379
46713,4.13733
46714,2.79903
46715,3.27608
46716,1.95121
46717,2.33631
46718,2.19045
46719,2.8132
46720,2.33487
46721,3.44687
46722,2.79821
46723,3.04136
46724,2.94967
46725,3.15827
46726,3.94069
46727,4.09516
46728,2.8908
46729,4.35783
46730,3.21352
46731,4.43684
46732,4.34883
46733,4.15371
46734,2.44937
46735,3.36621
46736,3.95943
46737,3.7874
46738,3.23808
46739,3.8429
46740,3.73516
46741,1.50106
46742,4.22413
46743,3.844
46744,2.79246
46745,2.09584
46746,3.26399
46747,3.10355
46748,3.27246
46749,3.99185
46750,3.84998
46751,4.19351
46752,3.87007
46753,4.41047
46754,3.83751
46755,4.16701
46756,4.32316
46757,4.24617
46758,3.18518
46759,4.38188
46760,3.10963
46761,2.94991
46762,3.82356
46763,3.96442
46764,3.8688
46765,2.9525
46766,3.67135
46767,3.45771
46768,3.22944
46769,4.12335
46770,3.48021
46771,2.66148
46772,4.25709
46773,3.6132
46774,3.54696
46775,3.1315
46776,4.08523
46777,3.14751
46778,4.23393
46779,4.26002
46780,3.93676
46781,3.81615
46782,4.00014
46783,3.03352
46784,3.5623
46785,3.91196
46786,3.52079
46787,4.07304
46788,2.45849
46789,3.65613
46790,3.92199
46791,3.59791
46792,3.46618
46793,3.73795
46794,4.21636
46795,4.42557
46796,4.2304
46797,4.14471
46798,3.77827
46799,3.86519
46800,4.00575
46801,4.18128
46802,4.17926
46803,4.3269
46804,4.73355
46805,4.68171
46806,4.93909
46807,4.28496
46808,4.17818
46809,4.2807
46810,3.0546
46811,3.30459
46812,3.91339
46813,3.45175
46814,3.59302
46815,3.01168
46816,3.11221
46817,4.43425
46818,3.28433
46819,4.02976
46820,3.13412
46821,2.6645
46822,4.31024
46823,3.89657
46824,3.17579
46825,4.07885
46826,3.48413
46827,4.286
46828,3.54919
46829,4.69879
46830,3.46276
46831,3.016
46832,3.49877
46833,3.22433
46834,3.64613
46835,3.9701
